id,gene,GO,GO name,GO ontology,GO p-value,GO num genes,Pfam top enriched domain,"Pfam top enriched domain, p-value",Pfam num genes,Pfam domain architecture,Pfam domain architecture (all enrichments),Gene name
ACROYT_G013514,Ocupat_v02_G013514,GO:0032501,multicellular organismal process,BP,0.58,24,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0050896,response to stimulus,BP,0.67,28,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0005515,protein binding,MF,0.79,25,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0009605,response to external stimulus,BP,0.93,9,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0003674,molecular_function,MF,1,52,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0005488,binding,MF,1,33,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0005575,cellular_component,CC,1,52,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013514,Ocupat_v02_G013514,GO:0008150,biological_process,BP,1,51,MARVEL,0.077,1,MARVEL,,Cmtm3/Cmtm4/Cmtm6/Cmtm7/Cmtm8/Mal/Mal2/Mall/Marveld1/Myadm/Myadml2/Pllp
ACROYT_G013617,Ocupat_v02_G013617,NA,NA,NA,NA,NA,Acyl_transf_3,0.0079,2,Acyl_transf_3,Acyl_transf_3(7.9E-03),Oacyl
ACROYT_G013855,Ocupat_v02_G013855,NA,NA,NA,NA,NA,Acyl_transf_3,0.0079,2,Acyl_transf_3,Acyl_transf_3(7.9E-03),Oacyl
ACROYT_G016437,Ocupat_v02_G016437,NA,NA,NA,NA,NA,Carb_anhydrase,0.1,1,Carb_anhydrase,,
ACROYT_G016493,Ocupat_v02_G016493,GO:0016020,membrane,CC,0.0046,37,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0022804,active transmembrane transporter activit...,MF,0.014,6,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0042886,amide transport,BP,0.022,8,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0015833,peptide transport,BP,0.038,7,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0055085,transmembrane transport,BP,0.055,8,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0009987,cellular process,BP,0.062,50,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0015293,symporter activity,MF,0.072,3,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0015291,secondary active transmembrane transport...,MF,0.084,4,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0071705,nitrogen compound transport,BP,0.17,14,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0015031,protein transport,BP,0.23,11,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0071702,organic substance transport,BP,0.23,16,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0045184,establishment of protein localization,BP,0.29,11,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0022857,transmembrane transporter activity,MF,0.3,7,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0110165,cellular anatomical entity,CC,0.31,52,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0005215,transporter activity,MF,0.35,7,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0006810,transport,BP,0.37,19,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0051234,establishment of localization,BP,0.45,19,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0051641,cellular localization,BP,0.62,14,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0008104,protein localization,BP,0.72,11,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0070727,cellular macromolecule localization,BP,0.72,11,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0051179,localization,BP,0.77,21,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0033036,macromolecule localization,BP,0.87,14,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0003674,molecular_function,MF,1,52,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0005575,cellular_component,CC,1,52,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016493,Ocupat_v02_G016493,GO:0008150,biological_process,BP,1,51,PTR2,0.077,1,PTR2,,Slc15a5
ACROYT_G016675,Ocupat_v02_G016675,NA,NA,NA,NA,NA,GBP,0.024,2,GBP GBP_C,GBP(2.4E-02);GBP_C(2.4E-02),Gbp10/Gbp11/Gbp2/Gbp2b/Gbp3/Gbp4/Gbp5/Gbp6/Gbp7/Gbp8/Gbp9
ACROYT_G016836,Ocupat_v02_G016836,NA,NA,NA,NA,NA,GBP,0.024,2,GBP GBP_C ZU5,GBP(2.4E-02);GBP_C(2.4E-02),Gbp10/Gbp11/Gbp2/Gbp2b/Gbp3/Gbp4/Gbp5/Gbp6/Gbp7/Gbp8/Gbp9
ACROYT_G016947,Ocupat_v02_G016947,GO:0016324,apical plasma membrane,CC,0.0000023,9,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005765,lysosomal membrane,CC,0.00013,6,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005764,lysosome,CC,0.00035,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0042470,melanosome,CC,0.00069,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0016020,membrane,CC,0.0046,37,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0043473,pigmentation,BP,0.0085,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0031477,myosin VII complex,CC,0.0097,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0120044,stereocilium base,CC,0.0097,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005516,calmodulin binding,MF,0.01,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0007040,lysosome organization,BP,0.012,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0080171,lytic vacuole organization,BP,0.012,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0031090,organelle membrane,CC,0.014,19,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0002140,stereocilia tip link,CC,0.015,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:1990427,stereocilia tip-link density,CC,0.015,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:1990435,upper tip-link density,CC,0.015,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048563,post-embryonic animal organ morphogenesi...,BP,0.024,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0050957,equilibrioception,BP,0.024,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0002139,stereocilia coupling link,CC,0.038,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0009886,post-embryonic animal morphogenesis,BP,0.043,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048569,post-embryonic animal organ development,BP,0.043,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051904,pigment granule transport,BP,0.047,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051905,establishment of pigment granule localiz...,BP,0.047,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0060088,auditory receptor cell stereocilium orga...,BP,0.052,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0007605,sensory perception of sound,BP,0.053,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0003774,cytoskeletal motor activity,MF,0.054,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0002093,auditory receptor cell morphogenesis,BP,0.057,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0007033,vacuole organization,BP,0.061,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030050,vesicle transport along actin filament,BP,0.061,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0009987,cellular process,BP,0.062,50,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0099515,actin filament-based transport,BP,0.066,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0050954,sensory perception of mechanical stimulu...,BP,0.067,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0003008,system process,BP,0.069,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0060117,auditory receptor cell development,BP,0.07,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0098588,bounding membrane of organelle,CC,0.07,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030507,spectrin binding,MF,0.072,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051875,pigment granule localization,BP,0.075,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0001845,phagolysosome assembly,BP,0.079,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0000146,microfilament motor activity,MF,0.085,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0050905,neuromuscular process,BP,0.09,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0090382,phagosome maturation,BP,0.097,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0001917,photoreceptor inner segment,CC,0.11,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005737,cytoplasm,CC,0.11,44,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005886,plasma membrane,CC,0.11,22,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0050885,neuromuscular process controlling balanc...,BP,0.13,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005774,vacuolar membrane,CC,0.14,7,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0042491,inner ear auditory receptor cell differe...,BP,0.14,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0035315,hair cell differentiation,BP,0.15,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0043531,ADP binding,MF,0.15,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0001750,photoreceptor outer segment,CC,0.17,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0071705,nitrogen compound transport,BP,0.17,14,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0033059,cellular pigmentation,BP,0.18,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0008544,epidermis development,BP,0.19,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0032391,photoreceptor connecting cilium,CC,0.19,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0140657,ATP-dependent activity,MF,0.19,4,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048667,cell morphogenesis involved in neuron di...,BP,0.2,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0099518,vesicle cytoskeletal trafficking,BP,0.2,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005773,vacuole,CC,0.22,13,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005902,microvillus,CC,0.22,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0015031,protein transport,BP,0.23,11,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030048,actin filament-based movement,BP,0.23,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0071702,organic substance transport,BP,0.23,16,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0003779,actin binding,MF,0.24,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0015629,actin cytoskeleton,CC,0.25,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0007601,visual perception,BP,0.26,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0050953,sensory perception of light stimulus,BP,0.26,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0007600,sensory perception,BP,0.27,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0097733,photoreceptor cell cilium,CC,0.27,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0031410,cytoplasmic vesicle,CC,0.28,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0097708,intracellular vesicle,CC,0.28,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0008092,cytoskeletal protein binding,MF,0.29,4,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0035869,ciliary transition zone,CC,0.29,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0045184,establishment of protein localization,BP,0.29,11,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0097731,9+0 non-motile cilium,CC,0.3,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0110165,cellular anatomical entity,CC,0.31,52,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0006886,intracellular protein transport,BP,0.32,4,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0043005,neuron projection,CC,0.32,6,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0050877,nervous system process,BP,0.32,6,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005829,cytosol,CC,0.34,14,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030554,adenyl nucleotide binding,MF,0.34,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0009913,epidermal cell differentiation,BP,0.35,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0016050,vesicle organization,BP,0.35,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0022008,neurogenesis,BP,0.36,7,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0031982,vesicle,CC,0.36,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0006810,transport,BP,0.37,19,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0060122,inner ear receptor cell stereocilium org...,BP,0.37,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0045202,synapse,CC,0.38,5,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0097730,non-motile cilium,CC,0.38,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0031175,neuron projection development,BP,0.39,4,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0043168,anion binding,MF,0.39,11,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0060119,inner ear receptor cell development,BP,0.39,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0009791,post-embryonic development,BP,0.4,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051015,actin filament binding,MF,0.4,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030154,cell differentiation,BP,0.41,14,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030182,neuron differentiation,BP,0.41,5,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0042995,cell projection,CC,0.41,11,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0045177,apical part of cell,CC,0.41,10,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048869,cellular developmental process,BP,0.41,14,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0032559,adenyl ribonucleotide binding,MF,0.42,7,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0032553,ribonucleotide binding,MF,0.43,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0042490,mechanoreceptor differentiation,BP,0.43,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048731,system development,BP,0.43,14,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051649,establishment of localization in cell,BP,0.43,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0060113,inner ear receptor cell differentiation,BP,0.43,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0000902,cell morphogenesis,BP,0.44,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0009888,tissue development,BP,0.44,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0032502,developmental process,BP,0.44,21,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051650,establishment of vesicle localization,BP,0.44,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0071944,cell periphery,CC,0.44,22,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0006909,phagocytosis,BP,0.45,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030054,cell junction,CC,0.45,6,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0042472,inner ear morphogenesis,BP,0.45,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048699,generation of neurons,BP,0.45,5,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051234,establishment of localization,BP,0.45,19,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0008283,cell population proliferation,BP,0.46,12,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051648,vesicle localization,BP,0.47,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030705,cytoskeleton-dependent intracellular tra...,BP,0.48,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0036094,small molecule binding,MF,0.48,10,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0042471,ear morphogenesis,BP,0.48,1,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048666,neuron development,BP,0.48,4,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0016192,vesicle-mediated transport,BP,0.49,5,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0017076,purine nucleotide binding,MF,0.49,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0060429,epithelium development,BP,0.49,5,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0007275,multicellular organism development,BP,0.5,17,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0009653,anatomical structure morphogenesis,BP,0.52,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048468,cell development,BP,0.52,8,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0005929,cilium,CC,0.53,3,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0051656,establishment of organelle localization,BP,0.53,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0030036,actin cytoskeleton organization,BP,0.54,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0048856,anatomical structure development,BP,0.54,19,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
ACROYT_G016947,Ocupat_v02_G016947,GO:0098862,cluster of actin-based cell projections,CC,0.54,2,Myosin_head,0.1,1,Myosin_head,,Myo7a/Myo7b
